Soil_Quality,Seed_Variety,Fertilizer_Amount_kg_per_hectare,Sunny_Days,Rainfall_mm,Irrigation_Schedule,Yield_kg_per_hectare
64.32431741576212,1,188.09306990813667,92.01227904971894,598.910841751036,8,947.7932672321622
95.92061388590317,1,174.296379535992,94.05418859809168,478.35551700238034,3,754.1886626526567
55.25687467768549,1,126.26123785547604,78.49920635277013,677.8768849689027,7,822.8135773176351
96.94882062459376,0,266.15438098968315,111.9473297453166,601.8550690601005,4,518.6137767075288
59.4062664836269,0,264.32504475751614,98.7888340464058,731.989837223485,6,492.45730578168593
84.15959251262669,0,252.58329334767328,83.56259400152632,434.7913437676767,5,516.1149590906484
86.57193963859444,1,278.6295116505131,97.5121455842831,561.6360972131149,5,887.3448193804599
76.27513599319619,1,292.74667696980816,113.321481921423,453.4166273304514,7,1129.9690839822226
64.62124052858549,0,294.6686419600547,91.69045110283189,564.0408144202254,8,681.4036191981995
55.87600650342222,0,241.76532764844015,106.24079234433088,629.7263381715518,2,332.3650402935513
88.19309210764555,1,76.30181653966318,113.71778723784188,466.1908602086851,8,887.5971371482241
63.13953685864941,1,253.4210294396644,82.8623551589782,359.5550938246594,5,853.3566778839805
71.45068554227731,0,171.55396561760682,102.84358272518496,465.78410820304094,6,511.22098429412415
77.07027905039465,0,62.06937305643571,88.84183871070204,645.7684000783097,3,155.24806341872275
96.19796097414758,1,194.90092866733187,102.79829520282894,423.35552643221774,3,877.5187602332418
72.26720933152501,1,91.77708465308751,106.58633629956658,396.1703852255248,7,855.7766151589947
94.2809753572929,1,266.11385785323955,102.66141268991764,594.2773400837815,3,772.8439513991385
97.87442717239249,0,274.54336775048864,82.98959991077407,679.0599680612526,7,608.832757236222
66.2758656798532,1,125.64976661599952,118.27868184473078,307.6288940224057,5,854.1434405362061
84.94703117095602,0,201.58420234577335,98.20023440304024,467.3886767005831,4,514.1963932183031
76.17755653308956,1,121.8363590410057,100.52690091322144,491.53354534970873,5,746.984355289736
54.32678420809781,1,141.2905061606787,107.61099217335726,434.7674647081409,1,571.7490933250051
64.39404114327212,1,278.6203767612286,115.9934601407503,520.9076044766124,3,798.2598580619971
90.3575313475979,0,264.78350600361404,94.69942458791564,661.0151228811801,4,443.4819013220956
89.86163694630272,1,251.1495170607158,92.91295589543437,515.0441261605779,6,958.0275201109694
64.92219242138103,1,190.85628508215575,106.03971935463647,476.8037623404207,8,947.744643352784
97.08415529125448,1,116.8436074872146,102.0959186989801,614.347402776566,4,730.0479867394929
82.43136759040539,1,235.30900588780025,113.48481840710556,536.9568163753682,3,688.0892176039167
79.24976280195509,0,273.6381284979758,89.09722852042705,400.4057798703412,4,546.5112281945744
70.97422139532124,1,178.44424246569974,109.86619412459692,379.9590391380565,7,981.0863244019286
70.37871684563622,1,153.27460388875912,97.04498801489902,516.421781642887,5,781.4369377135581
64.2256880243806,1,179.6797678625234,88.10090100930239,527.4814598835396,1,599.2623256813526
76.48014629536834,1,232.00998552187292,109.1508238108257,525.3862646435887,6,908.6651136693577
91.91135222269648,1,184.2467230716045,112.57239744602848,483.6380865051409,4,738.1018202669746
90.51291816529243,0,91.97884189619158,90.73919134531847,496.39015166202887,6,482.4657001766081
59.06338310739212,1,116.32277826519596,95.45281761625763,654.4603204868706,8,755.3309408592971
97.00451997869892,0,138.6372524009007,96.18690033435884,575.7647212083369,4,432.0051164428391
54.29093119078754,0,138.61621979501663,102.0449741576061,479.4318332970032,7,541.2302959194323
83.9017490563046,0,162.50748126894848,94.92707890447062,646.0564091569627,4,257.7235598023466
75.06621909633512,1,111.8059755440668,103.902901433797,475.3376259678096,4,788.6866847775228
78.46817138758769,1,274.7891523325922,97.50373737249836,460.09367339555774,5,920.0567175138935
66.45490211720929,1,194.7164194224556,106.92050908841942,625.412839497754,4,719.9511379008852
70.0724778459845,1,180.63565880599083,105.7012144207253,503.8277010526856,1,673.0374499100262
65.0932183632221,1,186.0940650697853,87.30041137978057,496.1960270382219,10,968.3785477157396
91.1678966769482,0,97.80527068703933,85.40175996864464,651.8467100474495,6,417.00039443771226
62.89827490270932,1,109.2477289208369,88.53442270810527,474.6901285948172,2,644.0746370318797
79.9476124448305,0,158.7846112966721,107.97829342540392,570.8278110038177,6,533.2115042826774
83.74123442317594,0,144.1194091836052,98.82961156498986,326.186512018147,7,699.0198790641876
99.1123888644172,0,290.4784261492822,111.6298721187157,450.2837183264648,5,620.7087810351966
82.66971393356471,1,157.89980975161234,102.30978277603768,677.427283817171,7,808.0958360983508
83.29086334033643,1,151.47807514113694,93.19636700372764,706.7904391375685,5,682.9909687635266
67.69253305671054,0,207.8282417063107,99.80688441717732,440.7228518109381,6,572.9047742986045
72.65553831426125,1,280.7161725003365,79.89753008288724,400.9440357297873,4,895.2574244007621
67.78371156003732,1,274.6722082143227,117.6421531537865,465.5593519403845,8,1051.6544250097666
70.48166218665168,1,217.68467814192203,83.33845102256615,359.8830018926221,4,795.8290940713796
55.966306945446725,1,136.8897777600533,107.2695908227466,503.1131049562226,5,808.4088627575252
65.49196759716162,1,150.8138329826546,73.42048453996438,324.2270431174061,4,723.9512118723121
62.10780344845807,1,260.2995769353763,101.94892002158406,477.5613324241479,4,891.1997436389984
57.751557062607496,1,232.8662540353785,106.4924679759,459.5342966098266,2,711.6907271555698
63.84716673922712,0,184.06203582668996,95.36068194061116,572.1505672199245,1,308.5901311371589
91.99530727125104,0,250.0011075994348,97.3444778061302,425.3585224462092,7,678.4586954966603
62.06707317187461,1,287.9540888671787,108.59212756822694,345.5326514189244,6,1107.3869757144348
79.63956457744843,1,110.06025581465272,92.2154610056542,458.0097242554128,5,765.7107693445608
87.11295936621207,1,74.24806359654164,95.50761506335166,524.9832168261534,4,689.935546763443
65.50977491221016,0,264.6551809093804,103.4804671191851,581.1567199914592,3,439.5347295405056
73.97890461168132,1,244.9265776509894,84.4347423395992,716.798199013773,6,699.1463134902264
72.0441323587545,1,195.0252413965622,104.85510317467288,491.8194822488253,7,933.473305545976
70.6928727597905,0,131.3490180426378,86.92558245917029,607.1354394524733,5,405.8858821064134
99.478853076414,1,101.81733890620156,102.12697898401142,411.13561310933113,6,927.9145851071526
78.27208444348419,1,124.0631734238654,94.0577118321176,456.2857853175767,5,669.8382436453707
53.94981238981587,0,192.7918072984508,109.48042904174171,579.1493828281275,2,414.2924397773024
55.167305627699925,1,96.55936140424586,95.10220644112368,524.069463763067,6,646.0638086018749
57.39006670326952,0,208.08187696781945,114.38999835296364,443.8421174518921,12,859.4015471611882
60.17459498336456,1,83.29067222197645,106.37214267220354,376.7337469109025,9,977.9093011130366
53.197763306049055,1,184.81798919276648,74.89883504225011,515.1250498667418,10,1004.7403944056653
53.80012165536478,1,68.71463745299087,110.05789011479824,458.4608877750025,5,771.295088206265
51.49642689220778,0,173.58271075074362,95.454656820553,612.3578579836831,4,366.45093338239417
51.45352555547998,0,140.6643931858126,120.24797594574656,761.1251168334551,7,410.2691136159372
86.57251245795061,1,281.1189113457075,104.01336735778958,489.65433315626586,6,918.8450638004877
82.54714060633557,1,88.97753603599213,88.95535185704577,343.8613000616798,8,867.0762243040092
94.72818285130664,0,147.5618561571338,91.16656009732492,500.91154483642464,9,725.4693264936183
65.98968109649783,1,136.84598028966246,94.18079522039902,518.5628698364492,4,743.7620856668744
90.01600559898216,0,229.25198272753067,98.87907415946796,556.149287617877,3,402.8431233231783
60.45075557379031,1,131.22239935537317,112.13013841866557,593.6474204234835,4,558.5028416209713
69.78168338128631,0,295.1488175952402,93.17995940219852,326.073277962324,4,601.4747083496544
61.98746945145834,1,216.3530983744908,105.46797275896984,491.1622537537868,9,1090.3507181320765
57.98699018250503,0,115.15175400623528,89.27068843986888,607.7309944126579,5,284.73213348945
72.08260875846999,1,262.62618123714697,99.20944532502122,548.3090844119843,2,637.3017769830603
98.4949416966276,0,249.84521722139985,110.85542444551062,391.87251579438,4,608.2976552697174
79.0669985497832,1,296.87861879528805,113.61592664487333,467.98048618134726,4,913.0263648722606
64.60871101876936,1,177.3735103998324,102.70059179153286,733.5929199064003,5,687.5127494016469
80.37237789512501,1,107.52515908899716,104.36856506960092,540.1785266255022,2,627.5794502726965
98.80251699922162,0,206.9964573978727,86.44446707088656,576.5839585238223,2,316.1894426708187
89.6131579232933,0,108.26159691629982,107.16575973138788,603.0484445050074,4,353.3958262778905
68.36632908612751,1,98.60755152082658,95.82237533768544,489.5540532318788,3,592.375841342703
69.8098554363321,0,128.17443210542064,102.40857314631754,615.0368180142414,7,491.50240261022617
85.6141306012905,0,206.5706781615373,97.74820119625952,364.4504897706269,2,397.4742413887495
67.9935237624982,1,155.80123668654517,98.13935328362808,526.2520769156122,6,744.3777395002301
78.92242982746063,1,278.4438899171382,94.63385085821442,433.00424882311887,4,874.040052930955
71.53888361647634,1,288.6813001862012,101.64057850912204,560.8512245045506,6,964.237037839766
69.98829506152288,0,110.61529404087898,101.96285126206776,518.0701228694129,10,752.5521317792128
93.433094589699,1,111.792853992456,104.50099504914462,437.5196149926805,5,764.5559219077988
51.12753733466252,1,256.2731525147775,112.29783075155828,633.4677562886981,8,898.0404336789848
77.62906662552523,1,266.07209238568373,98.5176835347796,422.053200256531,3,726.9183900002545
88.39503030906621,1,181.25387834501663,95.01305518464378,702.3828052921393,4,561.6688546138474
92.07063054361736,0,293.892168677795,97.04810559584368,522.3693978484882,5,537.4605731432515
97.41483758291317,0,79.95806595903127,88.80051548732501,631.9914247461562,6,481.839881447798
93.3235423119264,1,79.57872999306998,97.0032312149144,310.08752617108576,2,718.4624838686157
59.30463656545511,1,164.7831877263567,105.6125263970404,495.2910177705431,6,861.6928559753641
83.92360930569117,1,132.5841995922625,83.49938608255358,667.90449293249,3,584.4335538371998
80.40513320268576,1,51.62285954867225,97.82458521656687,505.2109367718814,3,589.539903403847
61.9206640462029,1,210.95996880058183,104.60650373759172,593.3810173772093,7,951.0489105807288
96.03995524881115,0,236.24140184770084,85.82354543054376,533.6000909954381,5,523.1387865625817
87.95821851775366,1,254.13938473273925,122.40352728441444,350.6576928854972,2,833.2390665858276
74.13292708444851,0,215.03945015175825,89.73738751010315,395.86668981831497,4,530.5075341680413
53.12632731837925,1,218.9138810433313,126.69747073556306,410.7977058222037,4,924.86112369099
63.89178389043017,1,282.1632421542595,109.61856078480108,526.2667847674498,6,910.417107767204
83.60632515784155,0,284.5203989389141,93.13273825952452,377.72922523837497,4,552.8253639517897
65.0356071144856,0,181.5089854667399,91.7528485188056,550.4586868994348,8,576.1460195023884
69.24745234007001,1,285.539455119348,89.30721201046765,558.3741724223896,7,928.2492625338064
60.6885642712431,1,115.26486362361464,99.11289859374097,616.5690933544868,6,691.5173332180178
66.9511360157178,0,293.2779096839963,101.05439926895656,544.3528071345745,3,447.84349715019647
91.63815989064304,1,106.11202632044606,103.8756653697466,434.8061115676242,2,604.5457210857167
95.55013166514658,0,138.013978574698,92.94427570183416,662.836393322174,2,256.7121267122144
76.47053568855776,1,84.56711041723801,96.12264545373402,444.3964942141574,6,814.3329520420807
92.97844345714628,1,52.80944498173247,82.8776245668828,217.8888147177728,6,890.1967035517524
99.39223838037375,1,287.6345310593071,80.67848463603644,493.3445113832561,7,1010.4863990940622
52.08863074627998,0,65.51237160917157,103.53392243567636,480.8126452411636,3,344.61323806466896
83.52834042848573,1,170.4928428152728,122.45317469378276,566.041559803619,6,895.83746468458
60.29579026581279,1,59.04903776889385,102.21052287955428,435.1988700725212,7,852.8552457919171
78.98943785602489,0,218.53318009453085,101.80872775046365,475.3994873317531,2,432.3322463172452
67.8056057253768,1,281.5288295485235,89.1001270953521,450.1097012803322,7,1022.9700052136302
71.0135148227638,1,246.44960491432795,93.76039218934194,676.0775865537439,3,609.5223397685947
85.38407565025574,1,84.1144080155249,101.76326715955508,431.16045517266815,4,724.6378961383364
61.54517888769508,1,158.4866912055279,99.14663491603709,569.5225188876559,4,675.5511173420938
63.61796951737377,1,55.73089407183463,100.54968532081789,369.5969449923618,4,688.1387055417631
95.20113234476588,1,130.3543340152494,110.3227754716137,381.0603617936667,7,1048.7138530162345
77.66583023909206,1,150.04563204128283,93.8994027850122,551.2381728284552,5,715.7470236229558
95.09618163146588,1,70.45012321203035,102.17126035846182,478.8663307519462,2,576.2594889837113
58.71107819060281,1,100.02365634227942,91.74092787994353,483.91963302990087,4,634.6251898164572
73.31596896177629,1,116.76827121925032,111.67107299768696,540.2777817095177,0,524.5720926950594
79.92911342496993,1,234.98223501274663,101.67844696613496,650.2850276292893,0,470.9629990020049
72.49307669537893,1,289.69950198650565,101.0169669296601,336.9235093045163,4,896.738512249641
87.92165467627905,1,176.46461923545138,88.0295752850925,621.3595482855509,7,823.0002370851946
92.59042913786216,1,61.00242149975072,95.87116235822452,563.498207228645,0,520.1546907033484
55.19940387717102,1,287.7417714220188,114.5985597671393,478.987729908272,3,782.9706559470616
84.44711632681428,1,203.7890744537233,112.48524438131643,452.7911280889607,4,841.2269668816156
73.76191693202509,1,191.693628633686,109.57389176902996,438.0980071766882,12,1321.8365518842963
60.37563670336842,1,172.22607340384133,101.76838032792102,357.9666630019983,2,802.7796358952506
62.1856113053259,1,162.63640450185898,105.81347526989148,644.4047467787882,1,486.1356983835234
68.58621390508506,1,104.40460727748356,101.00237973956442,523.7401318026704,7,885.2655855538424
66.51765790300087,1,59.31767827592869,97.24108087156426,505.88135254782566,8,903.1164535253824
55.07979292620128,0,180.59804719811623,112.49666431266728,515.3975434212914,7,649.557857259185
85.2357356244657,1,263.9888691509384,101.85481911259744,494.01783623208513,3,722.8813791217511
93.42909289626746,0,272.0097593936345,113.12926515024692,559.8859769998444,8,782.140664958834
55.62136586061556,1,273.35052087363533,90.23118853787793,683.5324112496191,7,853.0532424789723
67.94952643490433,1,114.49553412427817,115.39135226349364,606.1358653233372,4,633.5161657064411
54.41069248263535,1,186.08508129997708,114.59983983332988,377.1398249123896,4,793.8675417251737
79.5938926768819,1,273.75325878565275,99.48367980779462,470.3833604105122,4,848.3953636456532
68.36496457543359,1,268.4174190021064,87.52341582484925,493.65076113875085,7,1003.0698588540504
83.56917393350766,1,253.33530931836268,106.45848970792764,440.6908583008417,3,854.5077334149039
53.83987351135575,1,237.0446231459958,109.4334667720905,415.2898295055132,7,968.9255259272732
56.16910545814873,0,279.66059212485624,87.64586846451076,450.2815282073029,6,515.2038380654498
84.41928776993109,0,115.01926849191678,118.47014151006444,511.3828635531008,3,425.0360442381005
54.89196734728216,1,275.48163940708673,114.70167665116576,630.0577307212953,6,802.3021942989354
88.64034391574917,1,53.67557218184567,85.92418493670684,488.3654752343981,8,827.4698401290849
92.14525941778712,1,117.77946191796164,97.42192160158416,461.3620565980052,9,1005.6654720283958
73.24610843488311,1,119.24559110159149,111.61491027679286,496.8689122530364,4,777.4381051276564
99.7359010284274,1,217.77872227829727,91.6570446053577,507.091234530649,5,938.9991519067262
52.17515504418507,1,136.24719051479258,101.36241398680366,557.1689668044733,6,763.373465871155
71.34521801055368,0,214.50929668324625,100.10202805059956,398.3504599900981,2,460.39719528953
53.95572353439705,0,151.28361118231714,100.2209205852434,502.59035597874487,5,440.41388377957935
51.45550846619468,1,247.00549084909312,91.14606417681814,433.7955345697976,3,731.7808139846026
83.32493991492076,1,132.8655954710835,88.24593321359981,405.8920121171456,4,754.993632452781
91.58942039013,0,146.87169099243954,94.1465971372233,649.7485118049967,4,400.7762830359721
86.74821381383234,1,244.575848745442,105.46650143225811,383.6368264891773,6,1002.9848024521608
57.31522039561264,1,68.08249959452255,89.76716499402596,332.2260619764362,3,600.5982922004564
96.58068962031552,1,235.61196424471456,118.9067425105112,612.9060068078222,10,1132.6467377117433
60.78622248548553,1,144.09961338052824,111.58447666014214,534.301703699617,5,737.7960108944787
53.39313140743313,0,252.2856228649852,102.01396021168782,216.94771292683487,2,510.9552208870505
63.38423759238566,1,184.88712246365225,88.06760943077506,565.1289648845747,8,942.7857662078202
72.4823449409703,1,133.94652462338536,116.67875912417624,513.0580841932521,5,740.9637223178842
70.78359282328788,0,74.37570776324988,94.9445418295732,387.12705105831,3,348.4955359688314
62.93595399591524,1,50.45042362865363,99.10288085867668,479.2673216043572,3,548.6002335212472
64.3073801998302,1,157.79744620836271,102.03269366958072,481.6333185826738,2,641.9049889504605
97.95224938497536,1,245.2423171577983,108.08067360599928,359.560718775506,5,967.360102056242
87.43030029147889,1,69.13227012772836,94.99369406446888,493.1947245643046,2,602.3927657964356
52.23387505772121,1,92.3749573517954,99.94304181412532,523.2824709614586,5,692.2643125018974
56.01386724897348,1,264.2828803984382,103.9843735549602,401.2168139110354,3,837.4905185824334
63.30396352076993,0,175.70183935249932,94.38580941377246,443.0251728661984,6,557.3446368271905
67.1062981163902,1,115.02525524733022,95.1531342353864,466.8334008131825,6,801.9347523603036
78.22049778312721,1,64.33291082239313,90.35491883161473,612.4690202529853,6,703.2818484205882
67.91953798519882,0,151.1123459199509,100.98410078102351,420.7415501815543,4,495.242440879184
67.99898851235405,1,175.92814632042803,96.45273798675424,581.5625161559062,1,571.0866271640285
79.43878471703187,1,132.69551804621054,91.05087853040102,559.3991417076406,3,632.8128439957054
98.20255844228004,1,249.3890742358172,112.31197376582996,530.2650402942382,1,640.5814697356847
71.18460628108542,0,199.7107630816062,112.3372097201316,542.8263873463238,8,691.9206359404415
50.63693007997922,1,183.13998841930544,95.10000481575004,464.37650814245336,1,566.824442611825
55.35726589309485,1,286.93956543439083,100.32283368680828,556.0237246508476,3,822.0622568162793
91.94019294407316,1,270.01447416775443,109.08041077381444,436.1692484967255,2,859.8711713896683
68.33447327695427,1,86.1977217768621,80.12252224365821,331.73927232917674,5,778.201737068882
89.19183454211061,1,249.3229381914468,110.64491124568085,385.15740794101714,3,919.59411409081
60.76061868206051,0,105.47823988654304,103.1697033890078,514.1050433171775,7,456.60440853537375
57.65996037812056,1,290.0982130510488,102.5407467401894,399.0604928207257,5,900.5779635243828
57.82025661023688,0,219.7326561166821,104.3289882137598,450.0181285985663,6,662.630432937807
80.58576253224172,1,254.55831667467237,100.78599501558476,487.86077214853975,6,925.8765577471708
64.26680123127069,1,187.41276353752156,111.05146438432617,514.6342931787658,3,676.4620603497448
80.17755101205196,1,93.5493856774508,103.87229819919057,450.9327639707468,6,830.9523826059024
77.32194645295985,0,232.5891254685184,93.19509560769342,721.9001061950942,6,465.7003034681838
58.41809930241996,1,67.47467410925046,95.8286523187514,426.5892474868634,7,811.1447765795825
82.73233116018928,1,176.66572928387797,96.34855795240227,543.4007958598888,6,868.494339047167
71.01115802267512,1,209.2635113655228,95.367290575474,446.5280902622374,5,808.5377468792994
51.50275083952641,1,77.77413496282097,81.61309586045215,573.001677490284,1,439.37145073174526
75.11966469535506,1,216.76966620185448,94.07113438917276,488.48767431298535,7,908.689418940007
94.68458689343572,1,229.73080265570303,94.49724202113777,346.4151646827584,4,869.1538785594075
68.65174319403738,1,207.03516686960884,115.95271178795564,632.7040682639757,4,885.9144179197629
96.4104197164688,0,94.68769485900025,97.79477306297856,474.98737479189816,8,615.9265583411313
92.67262180617628,1,168.0115857260086,107.56324435459726,495.328992750624,8,973.3794455825192
55.06499296543066,0,171.619641726716,80.10310586846555,414.0096171565976,6,609.7343084197518
56.4578198413279,1,253.86449978144933,83.99029958505963,422.9402981007999,5,843.4024162067191
50.08948951611102,1,100.34647295224792,94.05822500008844,485.5917246573159,4,595.9525401731862
97.82028613979745,0,217.7759813327919,95.37553619358292,426.9417469986413,4,449.1197449099672
57.19858661570765,1,155.54492395601108,91.40259712931211,361.3564694231896,5,786.2559147412699
51.09303353411197,1,87.79406127636275,102.78874809414724,356.36026492194776,6,839.3401281239987
73.10716181396273,0,123.11105826162556,88.03118330751306,398.1141639630415,7,604.1729010481724
61.804127360680326,1,161.0605337668336,87.3362333856682,480.5564591034212,9,960.4636106143216
89.94770087794328,0,203.9906597521756,104.5304094662345,569.7760499956004,4,533.4050730240328
50.089455932331965,1,271.5543164230405,104.41546333057548,414.2479335673571,3,796.2484024339157
66.47963875723377,0,226.20268145901971,106.62161052823456,518.5218344479887,3,437.9318947755601
89.82561278693768,1,90.9748431857564,100.0272937189665,383.6925999063624,3,780.5869701893478
60.67982921064874,1,187.69042114504435,115.52227311458796,608.8747333239214,5,692.450414386491
76.35921639046617,1,73.72580688874405,121.40430407533678,603.5858771450071,5,713.736804446857
55.67634340336206,0,63.66390072969162,111.5040173120704,542.1710036207655,7,517.0196417462872
59.61840303388912,1,75.14433100649526,105.37262548268862,388.23787512886304,1,510.2398035842529
82.83809792204185,0,297.15125788143393,89.2620466016059,516.8164073489208,3,481.8228462019072
59.53178416442589,0,227.02525024459823,115.66475490773318,554.503992739916,4,483.3387562078271
79.1156466742135,0,259.2664416366562,123.20168337349266,534.6973915759245,10,798.3552949135437
82.9427462523237,1,135.07856523097496,103.850116273223,472.2410848986642,3,668.6045995983874
70.83121074909897,0,296.5075167064391,86.88701967351872,615.7492033196036,4,475.57832810885634
57.60136136047848,0,87.28156119289483,112.42442464955003,507.9581882325028,5,387.8478828797722
54.78333236153304,1,115.79249821766362,95.02385342185214,392.875405402792,2,609.2865858618799
84.76732340697649,1,79.82340358378275,100.56283146807186,458.9889818903205,4,691.9282125043499
59.706298585991775,1,184.5565764027077,97.78889950749291,495.5810531553576,3,648.3740712956721
70.26616702844692,1,272.5496609848142,92.0493070434094,604.734983869889,5,822.0725512917559
52.51784667375828,1,142.3126858295597,111.53590709003733,465.5503924400661,1,571.2442829306751
65.57222156579539,0,273.093141661437,90.18388338902716,448.7097109779285,5,636.3473692746659
96.59551204837771,1,213.8266367792916,95.85912547293114,459.63652359729554,7,874.140597964666
90.7693024869609,1,152.89299288212152,83.06215177968105,468.2814680361762,6,896.0928788872334
74.89941531221073,0,129.47383782665085,89.65694135766907,532.3154311306295,6,443.4310324344038
50.61317638870472,1,204.422208385691,95.00637057112398,387.9510902238286,13,1254.7742587868888
86.49631001557665,1,79.97326575257765,88.18991714878656,559.342589179156,6,750.3880790029515
96.2910361827756,1,54.34320326055285,104.15798439642732,507.5780791713224,8,848.277956250343
92.94287235979044,1,71.7524631929753,121.69299730279158,677.919026750101,4,687.0166946767386
70.98294274326847,1,214.57827028055615,89.8882060209648,334.25902539162024,5,889.7514543580922
86.997312102422,1,235.7386600110508,115.26259378237393,581.8190672361225,2,769.3135185999895
77.58387929487188,1,179.70420759769817,95.90617428666452,581.8890495274487,6,851.1762620617601
73.43570002883126,1,97.87915852454874,112.5053661838382,379.9762920246121,4,715.726307183789
73.15688698371011,1,240.31195262338127,101.8247511461648,466.0955731171978,6,943.693002896657
86.61660880103577,1,257.47172544617183,110.96692889865132,349.1509371330677,5,951.8921902111922
